Year,Quarter,Month,State,Purpose,Visitor nights
2001,Q2,Apr,QLD,Holiday,3132
2001,Q2,May,QLD,Holiday,2062
2001,Q2,Jun,QLD,Holiday,3241
2001,Q3,Jul,QLD,Holiday,2543
2001,Q3,Aug,QLD,Holiday,4578
2001,Q3,Sep,QLD,Holiday,4346
2001,Q4,Oct,QLD,Holiday,5399
2001,Q4,Nov,QLD,Holiday,2215
2001,Q4,Dec,QLD,Holiday,3019
2002,Q1,Jan,QLD,Holiday,6604
2002,Q1,Feb,QLD,Holiday,2351
2002,Q1,Mar,QLD,Holiday,2146
2002,Q2,Apr,QLD,Holiday,3129
2002,Q2,May,QLD,Holiday,1820
2002,Q2,Jun,QLD,Holiday,2387
2002,Q3,Jul,QLD,Holiday,3335
2002,Q3,Aug,QLD,Holiday,3922
2002,Q3,Sep,QLD,Holiday,4302
2002,Q4,Oct,QLD,Holiday,4624
2002,Q4,Nov,QLD,Holiday,2562
2002,Q4,Dec,QLD,Holiday,2878
2003,Q1,Jan,QLD,Holiday,6419
2003,Q1,Feb,QLD,Holiday,1950
2003,Q1,Mar,QLD,Holiday,2223
2003,Q2,Apr,QLD,Holiday,2900
2003,Q2,May,QLD,Holiday,2082
2003,Q2,Jun,QLD,Holiday,2431
2003,Q3,Jul,QLD,Holiday,3815
2003,Q3,Aug,QLD,Holiday,4202
2003,Q3,Sep,QLD,Holiday,4476
2003,Q4,Oct,QLD,Holiday,3739
2003,Q4,Nov,QLD,Holiday,3581
2003,Q4,Dec,QLD,Holiday,2675
2004,Q1,Jan,QLD,Holiday,5328
2004,Q1,Feb,QLD,Holiday,1876
2004,Q1,Mar,QLD,Holiday,1784
2004,Q2,Apr,QLD,Holiday,2899
2004,Q2,May,QLD,Holiday,2334
2004,Q2,Jun,QLD,Holiday,2822
2004,Q3,Jul,QLD,Holiday,4114
2004,Q3,Aug,QLD,Holiday,4129
2004,Q3,Sep,QLD,Holiday,5501
2004,Q4,Oct,QLD,Holiday,4527
2004,Q4,Nov,QLD,Holiday,3053
2004,Q4,Dec,QLD,Holiday,1747
2005,Q1,Jan,QLD,Holiday,5691
2005,Q1,Feb,QLD,Holiday,1719
2005,Q1,Mar,QLD,Holiday,2516
2005,Q2,Apr,QLD,Holiday,2686
2005,Q2,May,QLD,Holiday,2225
2005,Q2,Jun,QLD,Holiday,2534
2005,Q3,Jul,QLD,Holiday,3720
2005,Q3,Aug,QLD,Holiday,3606
2005,Q3,Sep,QLD,Holiday,4294
2005,Q4,Oct,QLD,Holiday,3103
2005,Q4,Nov,QLD,Holiday,2856
2005,Q4,Dec,QLD,Holiday,2329
2006,Q1,Jan,QLD,Holiday,6241
2006,Q1,Feb,QLD,Holiday,1990
2006,Q1,Mar,QLD,Holiday,1524
2006,Q2,Apr,QLD,Holiday,2845
2006,Q2,May,QLD,Holiday,2555
2006,Q2,Jun,QLD,Holiday,2581
2006,Q3,Jul,QLD,Holiday,3038
2006,Q3,Aug,QLD,Holiday,3501
2006,Q3,Sep,QLD,Holiday,3676
2006,Q4,Oct,QLD,Holiday,4808
2006,Q4,Nov,QLD,Holiday,2811
2006,Q4,Dec,QLD,Holiday,2381
2007,Q1,Jan,QLD,Holiday,5505
2007,Q1,Feb,QLD,Holiday,2324
2007,Q1,Mar,QLD,Holiday,2606
2007,Q2,Apr,QLD,Holiday,3836
2007,Q2,May,QLD,Holiday,2743
2007,Q2,Jun,QLD,Holiday,2318
2007,Q3,Jul,QLD,Holiday,3874
2007,Q3,Aug,QLD,Holiday,3154
2007,Q3,Sep,QLD,Holiday,4915
2007,Q4,Oct,QLD,Holiday,4322
2007,Q4,Nov,QLD,Holiday,2998
2007,Q4,Dec,QLD,Holiday,2871
2008,Q1,Jan,QLD,Holiday,6143
2008,Q1,Feb,QLD,Holiday,2095
2008,Q1,Mar,QLD,Holiday,2721
2008,Q2,Apr,QLD,Holiday,2601
2008,Q2,May,QLD,Holiday,2476
2008,Q2,Jun,QLD,Holiday,2524
2008,Q3,Jul,QLD,Holiday,3569
2008,Q3,Aug,QLD,Holiday,4520
2008,Q3,Sep,QLD,Holiday,2841
2008,Q4,Oct,QLD,Holiday,3208
2008,Q4,Nov,QLD,Holiday,2984
2008,Q4,Dec,QLD,Holiday,2207
2009,Q1,Jan,QLD,Holiday,5844
2009,Q1,Feb,QLD,Holiday,1664
2009,Q1,Mar,QLD,Holiday,1925
2009,Q2,Apr,QLD,Holiday,2736
2009,Q2,May,QLD,Holiday,2440
2009,Q2,Jun,QLD,Holiday,2570
2009,Q3,Jul,QLD,Holiday,3210
2009,Q3,Aug,QLD,Holiday,4062
2009,Q3,Sep,QLD,Holiday,4735
2009,Q4,Oct,QLD,Holiday,3895
2009,Q4,Nov,QLD,Holiday,2611
2009,Q4,Dec,QLD,Holiday,2426
2010,Q1,Jan,QLD,Holiday,4840
2010,Q1,Feb,QLD,Holiday,1404
2010,Q1,Mar,QLD,Holiday,1578
2010,Q2,Apr,QLD,Holiday,2476
2010,Q2,May,QLD,Holiday,2072
2010,Q2,Jun,QLD,Holiday,2745
2010,Q3,Jul,QLD,Holiday,3262
2010,Q3,Aug,QLD,Holiday,4241
2010,Q3,Sep,QLD,Holiday,4336
2010,Q4,Oct,QLD,Holiday,4100
2010,Q4,Nov,QLD,Holiday,3419
2010,Q4,Dec,QLD,Holiday,2099
2011,Q1,Jan,QLD,Holiday,3126
2011,Q1,Feb,QLD,Holiday,1834
2011,Q1,Mar,QLD,Holiday,1532
2011,Q2,Apr,QLD,Holiday,3266
2011,Q2,May,QLD,Holiday,2027
2011,Q2,Jun,QLD,Holiday,1999
2011,Q3,Jul,QLD,Holiday,4238
2011,Q3,Aug,QLD,Holiday,3850
2011,Q3,Sep,QLD,Holiday,3268
2011,Q4,Oct,QLD,Holiday,4018
2011,Q4,Nov,QLD,Holiday,2926
2011,Q4,Dec,QLD,Holiday,2246
2012,Q1,Jan,QLD,Holiday,4286
2012,Q1,Feb,QLD,Holiday,1614
2012,Q1,Mar,QLD,Holiday,1913
2012,Q2,Apr,QLD,Holiday,2909
2012,Q2,May,QLD,Holiday,1937
2012,Q2,Jun,QLD,Holiday,2658
2012,Q3,Jul,QLD,Holiday,3693
2012,Q3,Aug,QLD,Holiday,4247
2012,Q3,Sep,QLD,Holiday,4237
2012,Q4,Oct,QLD,Holiday,4358
2012,Q4,Nov,QLD,Holiday,2424
2012,Q4,Dec,QLD,Holiday,2777
2013,Q1,Jan,QLD,Holiday,5764
2013,Q1,Feb,QLD,Holiday,1780
2013,Q1,Mar,QLD,Holiday,1818
2013,Q2,Apr,QLD,Holiday,3367
2013,Q2,May,QLD,Holiday,1887
2013,Q2,Jun,QLD,Holiday,2139
2013,Q3,Jul,QLD,Holiday,3571
2013,Q3,Aug,QLD,Holiday,3510
2013,Q3,Sep,QLD,Holiday,2977
2013,Q4,Oct,QLD,Holiday,4321
2013,Q4,Nov,QLD,Holiday,2476
2013,Q4,Dec,QLD,Holiday,1867
2014,Q1,Jan,QLD,Holiday,4976
2014,Q1,Feb,QLD,Holiday,1764
2014,Q1,Mar,QLD,Holiday,1947
2014,Q2,Apr,QLD,Holiday,2807
2014,Q2,May,QLD,Holiday,2152
2014,Q2,Jun,QLD,Holiday,2935
2014,Q3,Jul,QLD,Holiday,3280
2014,Q3,Aug,QLD,Holiday,3347
2014,Q3,Sep,QLD,Holiday,3829
2014,Q4,Oct,QLD,Holiday,3569
2014,Q4,Nov,QLD,Holiday,2252
2014,Q4,Dec,QLD,Holiday,2439
2015,Q1,Jan,QLD,Holiday,4760
2015,Q1,Feb,QLD,Holiday,1577
2015,Q1,Mar,QLD,Holiday,1877
2015,Q2,Apr,QLD,Holiday,3019
2015,Q2,May,QLD,Holiday,2492
2015,Q2,Jun,QLD,Holiday,2081
2015,Q3,Jul,QLD,Holiday,4355
2015,Q3,Aug,QLD,Holiday,3242
2015,Q3,Sep,QLD,Holiday,3657
2015,Q4,Oct,QLD,Holiday,3601
2015,Q4,Nov,QLD,Holiday,2333
2015,Q4,Dec,QLD,Holiday,2231
2016,Q1,Jan,QLD,Holiday,4891
2016,Q1,Feb,QLD,Holiday,2434
2016,Q1,Mar,QLD,Holiday,2010
2016,Q2,Apr,QLD,Holiday,2786
2016,Q2,May,QLD,Holiday,2450
2016,Q2,Jun,QLD,Holiday,2259
2016,Q3,Jul,QLD,Holiday,4186
2016,Q3,Aug,QLD,Holiday,3889
2016,Q3,Sep,QLD,Holiday,3782
2016,Q4,Oct,QLD,Holiday,3766
2016,Q4,Nov,QLD,Holiday,2375
2016,Q4,Dec,QLD,Holiday,2177
2017,Q1,Jan,QLD,Holiday,5357
2017,Q1,Feb,QLD,Holiday,1586
2017,Q1,Mar,QLD,Holiday,1948
2017,Q2,Apr,QLD,Holiday,3435
2017,Q2,May,QLD,Holiday,2032
2017,Q2,Jun,QLD,Holiday,2059
2017,Q3,Jul,QLD,Holiday,3701
2017,Q3,Aug,QLD,Holiday,3833
2017,Q3,Sep,QLD,Holiday,4844
2017,Q4,Oct,QLD,Holiday,4363
2017,Q4,Nov,QLD,Holiday,2826
2017,Q4,Dec,QLD,Holiday,2520
2018,Q1,Jan,QLD,Holiday,4917
2018,Q1,Feb,QLD,Holiday,2032
2018,Q1,Mar,QLD,Holiday,1667
2018,Q2,Apr,QLD,Holiday,3567
2018,Q2,May,QLD,Holiday,2288
2018,Q2,Jun,QLD,Holiday,2632
2018,Q3,Jul,QLD,Holiday,4493
2018,Q3,Aug,QLD,Holiday,4500
2018,Q3,Sep,QLD,Holiday,4172
2018,Q4,Oct,QLD,Holiday,3761
2018,Q4,Nov,QLD,Holiday,3251
2018,Q4,Dec,QLD,Holiday,3467
2019,Q1,Jan,QLD,Holiday,5912
2019,Q1,Feb,QLD,Holiday,1585
2019,Q1,Mar,QLD,Holiday,2133
2019,Q2,Apr,QLD,Holiday,3746
2019,Q2,May,QLD,Holiday,2498
2019,Q2,Jun,QLD,Holiday,2824
2019,Q3,Jul,QLD,Holiday,4082
2019,Q3,Aug,QLD,Holiday,3990
2019,Q3,Sep,QLD,Holiday,5706
2019,Q4,Oct,QLD,Holiday,4746
2019,Q4,Nov,QLD,Holiday,2690
2019,Q4,Dec,QLD,Holiday,2769
1998,Q1,Jan,QLD,Other reason,146
1998,Q1,Feb,QLD,Other reason,346
1998,Q1,Mar,QLD,Other reason,81
1998,Q2,Apr,QLD,Other reason,333
1998,Q2,May,QLD,Other reason,157
1998,Q2,Jun,QLD,Other reason,97
1998,Q3,Jul,QLD,Other reason,205
1998,Q3,Aug,QLD,Other reason,99
1998,Q3,Sep,QLD,Other reason,513
1998,Q4,Oct,QLD,Other reason,141
1998,Q4,Nov,QLD,Other reason,87
1998,Q4,Dec,QLD,Other reason,80
1999,Q1,Jan,QLD,Other reason,521
1999,Q1,Feb,QLD,Other reason,192
1999,Q1,Mar,QLD,Other reason,196
1999,Q2,Apr,QLD,Other reason,163
1999,Q2,May,QLD,Other reason,266
1999,Q2,Jun,QLD,Other reason,81
1999,Q3,Jul,QLD,Other reason,475
1999,Q3,Aug,QLD,Other reason,1073
1999,Q3,Sep,QLD,Other reason,424
1999,Q4,Oct,QLD,Other reason,261
1999,Q4,Nov,QLD,Other reason,318
1999,Q4,Dec,QLD,Other reason,359
2000,Q1,Jan,QLD,Other reason,119
2000,Q1,Feb,QLD,Other reason,236
2000,Q1,Mar,QLD,Other reason,302
2000,Q2,Apr,QLD,Other reason,198
2000,Q2,May,QLD,Other reason,146
2000,Q2,Jun,QLD,Other reason,74
2000,Q3,Jul,QLD,Other reason,211
2000,Q3,Aug,QLD,Other reason,247
2000,Q3,Sep,QLD,Other reason,479
2000,Q4,Oct,QLD,Other reason,223
2000,Q4,Nov,QLD,Other reason,208
2000,Q4,Dec,QLD,Other reason,150
2001,Q1,Jan,QLD,Other reason,292
2001,Q1,Feb,QLD,Other reason,420
2001,Q1,Mar,QLD,Other reason,163
2001,Q2,Apr,QLD,Other reason,152
2001,Q2,May,QLD,Other reason,227
2001,Q2,Jun,QLD,Other reason,663
2001,Q3,Jul,QLD,Other reason,182
2001,Q3,Aug,QLD,Other reason,331
2001,Q3,Sep,QLD,Other reason,564
2001,Q4,Oct,QLD,Other reason,670
2001,Q4,Nov,QLD,Other reason,98
2001,Q4,Dec,QLD,Other reason,510
2002,Q1,Jan,QLD,Other reason,295
2002,Q1,Feb,QLD,Other reason,217
2002,Q1,Mar,QLD,Other reason,427
2002,Q2,Apr,QLD,Other reason,208
2002,Q2,May,QLD,Other reason,143
2002,Q2,Jun,QLD,Other reason,180
2002,Q3,Jul,QLD,Other reason,277
2002,Q3,Aug,QLD,Other reason,430
2002,Q3,Sep,QLD,Other reason,392
2002,Q4,Oct,QLD,Other reason,378
2002,Q4,Nov,QLD,Other reason,942
2002,Q4,Dec,QLD,Other reason,217
2003,Q1,Jan,QLD,Other reason,285
2003,Q1,Feb,QLD,Other reason,122
2003,Q1,Mar,QLD,Other reason,128
2003,Q2,Apr,QLD,Other reason,111
2003,Q2,May,QLD,Other reason,398
2003,Q2,Jun,QLD,Other reason,226
2003,Q3,Jul,QLD,Other reason,382
2003,Q3,Aug,QLD,Other reason,185
2003,Q3,Sep,QLD,Other reason,81
2003,Q4,Oct,QLD,Other reason,774
2003,Q4,Nov,QLD,Other reason,428
2003,Q4,Dec,QLD,Other reason,60
2004,Q1,Jan,QLD,Other reason,368
2004,Q1,Feb,QLD,Other reason,136
2004,Q1,Mar,QLD,Other reason,140
2004,Q2,Apr,QLD,Other reason,119
2004,Q2,May,QLD,Other reason,221
2004,Q2,Jun,QLD,Other reason,186
2004,Q3,Jul,QLD,Other reason,197
2004,Q3,Aug,QLD,Other reason,174
2004,Q3,Sep,QLD,Other reason,209
2004,Q4,Oct,QLD,Other reason,301
2004,Q4,Nov,QLD,Other reason,234
2004,Q4,Dec,QLD,Other reason,280
2005,Q1,Jan,QLD,Other reason,174
2005,Q1,Feb,QLD,Other reason,216
2005,Q1,Mar,QLD,Other reason,308
2005,Q2,Apr,QLD,Other reason,302
2005,Q2,May,QLD,Other reason,492
2005,Q2,Jun,QLD,Other reason,128
2005,Q3,Jul,QLD,Other reason,204
2005,Q3,Aug,QLD,Other reason,179
2005,Q3,Sep,QLD,Other reason,385
2005,Q4,Oct,QLD,Other reason,638
2005,Q4,Nov,QLD,Other reason,522
2005,Q4,Dec,QLD,Other reason,184
2006,Q1,Jan,QLD,Other reason,165
2006,Q1,Feb,QLD,Other reason,226
2006,Q1,Mar,QLD,Other reason,143
2006,Q2,Apr,QLD,Other reason,216
2006,Q2,May,QLD,Other reason,205
2006,Q2,Jun,QLD,Other reason,219
2006,Q3,Jul,QLD,Other reason,275
2006,Q3,Aug,QLD,Other reason,171
2006,Q3,Sep,QLD,Other reason,189
2006,Q4,Oct,QLD,Other reason,182
2006,Q4,Nov,QLD,Other reason,680
2006,Q4,Dec,QLD,Other reason,241
2007,Q1,Jan,QLD,Other reason,213
2007,Q1,Feb,QLD,Other reason,995
2007,Q1,Mar,QLD,Other reason,60
2007,Q2,Apr,QLD,Other reason,119
2007,Q2,May,QLD,Other reason,123
2007,Q2,Jun,QLD,Other reason,291
2007,Q3,Jul,QLD,Other reason,339
2007,Q3,Aug,QLD,Other reason,131
2007,Q3,Sep,QLD,Other reason,342
2007,Q4,Oct,QLD,Other reason,255
2007,Q4,Nov,QLD,Other reason,142
2007,Q4,Dec,QLD,Other reason,286
2008,Q1,Jan,QLD,Other reason,1534
2008,Q1,Feb,QLD,Other reason,249
2008,Q1,Mar,QLD,Other reason,91
2008,Q2,Apr,QLD,Other reason,93
2008,Q2,May,QLD,Other reason,72
2008,Q2,Jun,QLD,Other reason,179
2008,Q3,Jul,QLD,Other reason,321
2008,Q3,Aug,QLD,Other reason,136
2008,Q3,Sep,QLD,Other reason,342
2008,Q4,Oct,QLD,Other reason,161
2008,Q4,Nov,QLD,Other reason,461
2008,Q4,Dec,QLD,Other reason,272
2009,Q1,Jan,QLD,Other reason,98
2009,Q1,Feb,QLD,Other reason,126
2009,Q1,Mar,QLD,Other reason,86
2009,Q2,Apr,QLD,Other reason,307
2009,Q2,May,QLD,Other reason,240
2009,Q2,Jun,QLD,Other reason,130
2009,Q3,Jul,QLD,Other reason,954
2009,Q3,Aug,QLD,Other reason,178
2009,Q3,Sep,QLD,Other reason,125
2009,Q4,Oct,QLD,Other reason,152
2009,Q4,Nov,QLD,Other reason,117
2009,Q4,Dec,QLD,Other reason,233
2010,Q1,Jan,QLD,Other reason,86
2010,Q1,Feb,QLD,Other reason,240
2010,Q1,Mar,QLD,Other reason,185
2010,Q2,Apr,QLD,Other reason,236
2010,Q2,May,QLD,Other reason,273
2010,Q2,Jun,QLD,Other reason,183
2010,Q3,Jul,QLD,Other reason,218
2010,Q3,Aug,QLD,Other reason,365
2010,Q3,Sep,QLD,Other reason,393
2010,Q4,Oct,QLD,Other reason,234
2010,Q4,Nov,QLD,Other reason,292
2010,Q4,Dec,QLD,Other reason,226
2011,Q1,Jan,QLD,Other reason,86
2011,Q1,Feb,QLD,Other reason,205
2011,Q1,Mar,QLD,Other reason,284
2011,Q2,Apr,QLD,Other reason,150
2011,Q2,May,QLD,Other reason,496
2011,Q2,Jun,QLD,Other reason,281
2011,Q3,Jul,QLD,Other reason,254
2011,Q3,Aug,QLD,Other reason,474
2011,Q3,Sep,QLD,Other reason,200
2011,Q4,Oct,QLD,Other reason,390
2011,Q4,Nov,QLD,Other reason,191
2011,Q4,Dec,QLD,Other reason,102
2012,Q1,Jan,QLD,Other reason,300
2012,Q1,Feb,QLD,Other reason,393
2012,Q1,Mar,QLD,Other reason,859
2012,Q2,Apr,QLD,Other reason,298
2012,Q2,May,QLD,Other reason,219
2012,Q2,Jun,QLD,Other reason,117
2012,Q3,Jul,QLD,Other reason,301
2012,Q3,Aug,QLD,Other reason,354
2012,Q3,Sep,QLD,Other reason,203
2012,Q4,Oct,QLD,Other reason,175
2012,Q4,Nov,QLD,Other reason,185
2012,Q4,Dec,QLD,Other reason,196
2013,Q1,Jan,QLD,Other reason,188
2013,Q1,Feb,QLD,Other reason,465
2013,Q1,Mar,QLD,Other reason,119
2013,Q2,Apr,QLD,Other reason,296
2013,Q2,May,QLD,Other reason,256
2013,Q2,Jun,QLD,Other reason,111
2013,Q3,Jul,QLD,Other reason,222
2013,Q3,Aug,QLD,Other reason,185
2013,Q3,Sep,QLD,Other reason,274
2013,Q4,Oct,QLD,Other reason,195
2013,Q4,Nov,QLD,Other reason,489
2013,Q4,Dec,QLD,Other reason,188
2014,Q1,Jan,QLD,Other reason,167
2014,Q1,Feb,QLD,Other reason,236
2014,Q1,Mar,QLD,Other reason,200
2014,Q2,Apr,QLD,Other reason,503
2014,Q2,May,QLD,Other reason,265
2014,Q2,Jun,QLD,Other reason,391
2014,Q3,Jul,QLD,Other reason,379
2014,Q3,Aug,QLD,Other reason,420
2014,Q3,Sep,QLD,Other reason,275
2014,Q4,Oct,QLD,Other reason,357
2014,Q4,Nov,QLD,Other reason,231
2014,Q4,Dec,QLD,Other reason,86
2015,Q1,Jan,QLD,Other reason,280
2015,Q1,Feb,QLD,Other reason,267
2015,Q1,Mar,QLD,Other reason,400
2015,Q2,Apr,QLD,Other reason,183
2015,Q2,May,QLD,Other reason,297
2015,Q2,Jun,QLD,Other reason,298
2015,Q3,Jul,QLD,Other reason,334
2015,Q3,Aug,QLD,Other reason,144
2015,Q3,Sep,QLD,Other reason,554
2015,Q4,Oct,QLD,Other reason,273
2015,Q4,Nov,QLD,Other reason,255
2015,Q4,Dec,QLD,Other reason,297
2016,Q1,Jan,QLD,Other reason,252
2016,Q1,Feb,QLD,Other reason,306
2016,Q1,Mar,QLD,Other reason,291
2016,Q2,Apr,QLD,Other reason,256
2016,Q2,May,QLD,Other reason,343
2016,Q2,Jun,QLD,Other reason,248
2016,Q3,Jul,QLD,Other reason,325
2016,Q3,Aug,QLD,Other reason,425
2016,Q3,Sep,QLD,Other reason,245
2016,Q4,Oct,QLD,Other reason,420
2016,Q4,Nov,QLD,Other reason,443
2016,Q4,Dec,QLD,Other reason,203
2017,Q1,Jan,QLD,Other reason,461
2017,Q1,Feb,QLD,Other reason,277
2017,Q1,Mar,QLD,Other reason,566
2017,Q2,Apr,QLD,Other reason,345
2017,Q2,May,QLD,Other reason,329
2017,Q2,Jun,QLD,Other reason,365
2017,Q3,Jul,QLD,Other reason,467
2017,Q3,Aug,QLD,Other reason,532
2017,Q3,Sep,QLD,Other reason,432
2017,Q4,Oct,QLD,Other reason,703
2017,Q4,Nov,QLD,Other reason,499
2017,Q4,Dec,QLD,Other reason,219
2018,Q1,Jan,QLD,Other reason,152
2018,Q1,Feb,QLD,Other reason,260
2018,Q1,Mar,QLD,Other reason,389
2018,Q2,Apr,QLD,Other reason,448
2018,Q2,May,QLD,Other reason,272
2018,Q2,Jun,QLD,Other reason,322
2018,Q3,Jul,QLD,Other reason,802
2018,Q3,Aug,QLD,Other reason,337
2018,Q3,Sep,QLD,Other reason,675
2018,Q4,Oct,QLD,Other reason,413
2018,Q4,Nov,QLD,Other reason,678
2018,Q4,Dec,QLD,Other reason,478
2019,Q1,Jan,QLD,Other reason,997
2019,Q1,Feb,QLD,Other reason,247
2019,Q1,Mar,QLD,Other reason,320
2019,Q2,Apr,QLD,Other reason,346
2019,Q2,May,QLD,Other reason,215
2019,Q2,Jun,QLD,Other reason,420
2019,Q3,Jul,QLD,Other reason,295
2019,Q3,Aug,QLD,Other reason,280
2019,Q3,Sep,QLD,Other reason,563
2019,Q4,Oct,QLD,Other reason,575
2019,Q4,Nov,QLD,Other reason,828
2019,Q4,Dec,QLD,Other reason,410
1998,Q1,Jan,QLD,Visiting friends and relatives,2641
1998,Q1,Feb,QLD,Visiting friends and relatives,894
1998,Q1,Mar,QLD,Visiting friends and relatives,1715
1998,Q2,Apr,QLD,Visiting friends and relatives,1556
1998,Q2,May,QLD,Visiting friends and relatives,1494
1998,Q2,Jun,QLD,Visiting friends and relatives,1854
1998,Q3,Jul,QLD,Visiting friends and relatives,1920
1998,Q3,Aug,QLD,Visiting friends and relatives,1754
1998,Q3,Sep,QLD,Visiting friends and relatives,1815
1998,Q4,Oct,QLD,Visiting friends and relatives,1086
1998,Q4,Nov,QLD,Visiting friends and relatives,1398
1998,Q4,Dec,QLD,Visiting friends and relatives,1958
1999,Q1,Jan,QLD,Visiting friends and relatives,3372
1999,Q1,Feb,QLD,Visiting friends and relatives,1337
1999,Q1,Mar,QLD,Visiting friends and relatives,874
1999,Q2,Apr,QLD,Visiting friends and relatives,1731
1999,Q2,May,QLD,Visiting friends and relatives,1277
1999,Q2,Jun,QLD,Visiting friends and relatives,1625
1999,Q3,Jul,QLD,Visiting friends and relatives,1888
1999,Q3,Aug,QLD,Visiting friends and relatives,1566
1999,Q3,Sep,QLD,Visiting friends and relatives,1940
1999,Q4,Oct,QLD,Visiting friends and relatives,1687
1999,Q4,Nov,QLD,Visiting friends and relatives,1401
1999,Q4,Dec,QLD,Visiting friends and relatives,1716
2000,Q1,Jan,QLD,Visiting friends and relatives,2492
2000,Q1,Feb,QLD,Visiting friends and relatives,1106
2000,Q1,Mar,QLD,Visiting friends and relatives,1277
2000,Q2,Apr,QLD,Visiting friends and relatives,1764
2000,Q2,May,QLD,Visiting friends and relatives,1279
2000,Q2,Jun,QLD,Visiting friends and relatives,1501
2000,Q3,Jul,QLD,Visiting friends and relatives,2021
2000,Q3,Aug,QLD,Visiting friends and relatives,1753
2000,Q3,Sep,QLD,Visiting friends and relatives,2248
2000,Q4,Oct,QLD,Visiting friends and relatives,2050
2000,Q4,Nov,QLD,Visiting friends and relatives,1369
2000,Q4,Dec,QLD,Visiting friends and relatives,1603
2001,Q1,Jan,QLD,Visiting friends and relatives,2568
2001,Q1,Feb,QLD,Visiting friends and relatives,1175
2001,Q1,Mar,QLD,Visiting friends and relatives,1143
2001,Q2,Apr,QLD,Visiting friends and relatives,1911
2001,Q2,May,QLD,Visiting friends and relatives,1360
2001,Q2,Jun,QLD,Visiting friends and relatives,1654
2001,Q3,Jul,QLD,Visiting friends and relatives,1754
2001,Q3,Aug,QLD,Visiting friends and relatives,2053
2001,Q3,Sep,QLD,Visiting friends and relatives,1779
2001,Q4,Oct,QLD,Visiting friends and relatives,1679
2001,Q4,Nov,QLD,Visiting friends and relatives,1282
2001,Q4,Dec,QLD,Visiting friends and relatives,1654
2002,Q1,Jan,QLD,Visiting friends and relatives,2992
2002,Q1,Feb,QLD,Visiting friends and relatives,1016
2002,Q1,Mar,QLD,Visiting friends and relatives,1001
2002,Q2,Apr,QLD,Visiting friends and relatives,1199
2002,Q2,May,QLD,Visiting friends and relatives,1557
2002,Q2,Jun,QLD,Visiting friends and relatives,1108
2002,Q3,Jul,QLD,Visiting friends and relatives,2197
2002,Q3,Aug,QLD,Visiting friends and relatives,2212
2002,Q3,Sep,QLD,Visiting friends and relatives,2504
2002,Q4,Oct,QLD,Visiting friends and relatives,2134
2002,Q4,Nov,QLD,Visiting friends and relatives,994
2002,Q4,Dec,QLD,Visiting friends and relatives,1911
2003,Q1,Jan,QLD,Visiting friends and relatives,4061
2003,Q1,Feb,QLD,Visiting friends and relatives,1174
2003,Q1,Mar,QLD,Visiting friends and relatives,1260
2003,Q2,Apr,QLD,Visiting friends and relatives,2171
2003,Q2,May,QLD,Visiting friends and relatives,1965
2003,Q2,Jun,QLD,Visiting friends and relatives,1939
2003,Q3,Jul,QLD,Visiting friends and relatives,2476
2003,Q3,Aug,QLD,Visiting friends and relatives,1996
2003,Q3,Sep,QLD,Visiting friends and relatives,2064
2003,Q4,Oct,QLD,Visiting friends and relatives,1834
2003,Q4,Nov,QLD,Visiting friends and relatives,1526
2003,Q4,Dec,QLD,Visiting friends and relatives,1980
2004,Q1,Jan,QLD,Visiting friends and relatives,3480
2004,Q1,Feb,QLD,Visiting friends and relatives,1452
2004,Q1,Mar,QLD,Visiting friends and relatives,1568
2004,Q2,Apr,QLD,Visiting friends and relatives,2259
2004,Q2,May,QLD,Visiting friends and relatives,1745
2004,Q2,Jun,QLD,Visiting friends and relatives,1460
2004,Q3,Jul,QLD,Visiting friends and relatives,3099
2004,Q3,Aug,QLD,Visiting friends and relatives,2221
2004,Q3,Sep,QLD,Visiting friends and relatives,1749
2004,Q4,Oct,QLD,Visiting friends and relatives,1986
2004,Q4,Nov,QLD,Visiting friends and relatives,1583
2004,Q4,Dec,QLD,Visiting friends and relatives,2375
2005,Q1,Jan,QLD,Visiting friends and relatives,3728
2005,Q1,Feb,QLD,Visiting friends and relatives,1382
2005,Q1,Mar,QLD,Visiting friends and relatives,1727
2005,Q2,Apr,QLD,Visiting friends and relatives,1765
2005,Q2,May,QLD,Visiting friends and relatives,1608
2005,Q2,Jun,QLD,Visiting friends and relatives,1606
2005,Q3,Jul,QLD,Visiting friends and relatives,1583
2005,Q3,Aug,QLD,Visiting friends and relatives,1280
2005,Q3,Sep,QLD,Visiting friends and relatives,2297
2005,Q4,Oct,QLD,Visiting friends and relatives,1603
2005,Q4,Nov,QLD,Visiting friends and relatives,1457
2005,Q4,Dec,QLD,Visiting friends and relatives,1854
2006,Q1,Jan,QLD,Visiting friends and relatives,3181
2006,Q1,Feb,QLD,Visiting friends and relatives,1366
2006,Q1,Mar,QLD,Visiting friends and relatives,1179
2006,Q2,Apr,QLD,Visiting friends and relatives,2083
2006,Q2,May,QLD,Visiting friends and relatives,1791
2006,Q2,Jun,QLD,Visiting friends and relatives,1581
2006,Q3,Jul,QLD,Visiting friends and relatives,2073
2006,Q3,Aug,QLD,Visiting friends and relatives,1519
2006,Q3,Sep,QLD,Visiting friends and relatives,2148
2006,Q4,Oct,QLD,Visiting friends and relatives,2339
